Location,Station ID,Category,Amenity,Amenity Location,Name,Distance
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,library,"(39.1006371, -84.5109365)",Mercantile Library,78.66
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1031756, -84.509386)",Shanghai Mama’s,370.76500000000004
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1008837, -84.5127421)",McCormick & Schmick's,131.184
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bank,"(39.102135, -84.5121587)",Fifth Third Bank,299.322
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,ice_cream,"(39.1014923, -84.5118525)",Graeter's,0.0
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,cafe,"(39.1000664, -84.5129052)",Starbucks,269.657
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1032493, -84.5099868)",Izzy’s,365.49100000000004
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,cafe,"(39.1003655, -84.5087266)",Starbucks,392.0780000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1007927, -84.5080187)",Skyline Chili,429.6550000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.103277, -84.5088211)",Red Fox Grill,435.3910000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1006136, -84.5156392)",Red Roost Tavern,362.88
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,cafe,"(39.1027139, -84.5106791)",Starbucks,231.51300000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,cafe,"(39.1007461, -84.5105457)",Kitty’s Coffee,110.65
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,post_office,"(39.1018523, -84.5138595)",United States Post Office,237.32900000000004
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bank,"(39.10269, -84.5097812)",Cinfed Federal Credit Union,254.978
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,cafe,"(39.0999904, -84.5085671)",,409.88700000000006
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.098157, -84.5091698)",Galla Park,495.27500000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,pharmacy,"(39.1040371, -84.5122704)",CVS Pharmacy,301.79100000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,pharmacy,"(39.1006007, -84.5092585)",Walgreens,296.95900000000006
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,cafe,"(39.1027251, -84.5122975)",Collective,231.161
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1008023, -84.5120515)",Ingredients,106.09099999999998
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1036172, -84.5131858)",Madonna’s Bar & Grill,400.95900000000006
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1035148, -84.5137986)",Skyline Chili,417.565
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1009046, -84.5141545)",The Bar at Palm Court,289.546
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,cafe,"(39.1038904, -84.5114946)",V’s Cafe on 7th,372.19000000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1015708, -84.5151056)",Americano,364.51200000000006
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1011461, -84.5149044)",Mita’s,282.938
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1024091, -84.5119087)",Bru Burger Bar,160.10500000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1025685, -84.511453)",Prime Cincinnati,160.10500000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bar,"(39.1039354, -84.5100858)",Corkopolis,441.5320000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1036482, -84.510456)",Crzy Monk,371.8810000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1043198, -84.5106674)",Lalo Restaurant,473.0840000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1048591, -84.512076)",Taqueria Mercado,403.86400000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bar,"(39.1037284, -84.5141712)",Knockback Nats,457.395
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.100855, -84.5143692)",Orchid’s at Palm Court,282.938
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1008807, -84.5142801)",The Grille at Palm Court,282.938
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.10095, -84.5130975)",Morton's The Steakhouse,148.094
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.0974081, -84.5101335)",Ruth's Chris Steak House,487.163
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bar,"(39.0992003, -84.5135462)",O'Malley’s in the Alley,469.40299999999996
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1004732, -84.5073798)",Restaurant L,429.6550000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1018325, -84.5151463)",Maplewood Kitchen and Bar,360.43300000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.103021, -84.5120077)",Metropole,231.82600000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1025992, -84.51133)",Mr. Sushi,198.49300000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1031499, -84.5095233)",Saundra’s Kitchen,370.76500000000004
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bar,"(39.1019787, -84.5151776)",Tokyo Kitty,360.43300000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bar,"(39.100223, -84.5124206)",Aster Social Sippery,255.94099999999997
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,fast_food,"(39.1006993, -84.5130369)",Subway,183.849
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,fast_food,"(39.1019407, -84.5129173)",Chipotle,195.767
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,fast_food,"(39.104006, -84.5101034)",Penn Station,441.5320000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1023385, -84.5123387)",Zablong,231.161
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,atm,"(39.1023531, -84.512451)",Fifth Third Bank,231.161
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1026831, -84.5126945)",Fusian,231.161
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,fast_food,"(39.1027341, -84.5127648)",Jimmy John's,231.161
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1022988, -84.5126265)",Rooted,231.161
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1041273, -84.5138771)",Jean-Robert’s Table,470.872
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bank,"(39.1010969, -84.5114679)",U.S. Bank,20.046999999999997
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,fast_food,"(39.1009709, -84.5111111)",Subway,78.66
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bank,"(39.1000312, -84.5112041)",KeyBank,146.377
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,fast_food,"(39.1015237, -84.5117125)",Dunkin',0.0
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bank,"(39.1020074, -84.5134181)",Huntington Bank,247.25
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,cafe,"(39.1019757, -84.5134695)",Kidd Coffee,247.25
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,atm,"(39.1004403, -84.50793)",,429.6550000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,fast_food,"(39.0999503, -84.5136008)",Domino's,311.643
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,atm,"(39.1002483, -84.5129283)",,219.06099999999998
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bank,"(39.1035813, -84.5134019)",PNC Bank,417.565
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,fast_food,"(39.100732, -84.5118826)",Dunkin',121.21699999999998
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1011904, -84.5108937)",Currito,65.819
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1009721, -84.5136343)",Frisch's Big Boy,289.546
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bank,"(39.1010521, -84.5131459)",Chase,151.367
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bar,"(39.0994661, -84.5149087)",Bromwell’s HÄRTH Lounge,417.78099999999995
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bank,"(39.1014489, -84.5092653)",PNC Bank,163.805
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1026395, -84.5110336)",,198.49300000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1027626, -84.510308)",,300.92800000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,fast_food,"(39.1020214, -84.5119255)",Potbelly,158.287
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1001217, -84.5123038)",Sleepy Bee Cafe,273.88199999999995
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bar,"(39.1035548, -84.5120517)",Horse & Barrel,231.82600000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1013143, -84.5132958)",Royce,157.33800000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1015673, -84.513341)",Jeff Ruby’s Steakhouse,191.716
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,atm,"(39.0999185, -84.5122799)",First Financial Bank,273.88199999999995
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bank,"(39.0998479, -84.5124339)",First Financial Bank,273.88199999999995
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,dentist,"(39.1034242, -84.5145492)",Seven Star Dental,497.195
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1041751, -84.5113807)",First Watch,372.19000000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,cafe,"(39.1022283, -84.511325)",Urbana Cafe,125.58
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.103161, -84.5132905)",HARU,347.549
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,theatre,"(39.103603169460214, -84.51129426720811)",Aronoff Center for the Arts,372.19000000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bus_station,"(39.10153960228904, -84.51058019933753)",Government Square Transit Center,80.97
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,theatre,"(39.10156729627033, -84.50769352265218)",Taft Theatre,327.63200000000006
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,place_of_worship,"(39.10093692650746, -84.50742703738513)",Christ Church Cathedral,429.6550000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,place_of_worship,"(39.10118545168842, -84.50768845112883)",Centennial Chapel,380.012
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.102993683791325, -84.511221492564)",Boca,238.39400000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.10337924663275, -84.51224461613796)",Nicholson's Tavern & Pub,231.82600000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.10226049339271, -84.51572521924484)",Rusconi’s Pizza,472.60800000000006
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,courthouse,"(39.101893256528555, -84.51066850770442)",Potter Stewart U.S. Courthouse,106.762
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.10179192500075, -84.51281476131396)",Via Vite,191.88
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,bus_station,"(39.09795323515736, -84.51217140255528)",Riverfront Transit Center,493.0139999999999
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.10298158342939, -84.51139732029998)",Nada Cincinnati,238.39400000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,restaurant,"(39.1030103768751, -84.5111089818188)",Sotto,238.39400000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,amenity,nightclub,"(39.10366009821985, -84.51216157934127)",,301.79100000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,commercial,"(39.100146444118856, -84.50811531529617)",Atrium Two,409.88700000000006
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,apartments,"(39.099015844192174, -84.51296621595735)",City Club Apartments,349.902
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,commercial,"(39.09966997166403, -84.51223004642723)",One East Fourth Street,328.155
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,commercial,"(39.10013656753471, -84.50892446233875)",Atrium One,305.177
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,cathedral,"(39.10093692650746, -84.50742703738513)",Christ Church Cathedral,429.6550000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,chapel,"(39.10118545168842, -84.50768845112883)",Centennial Chapel,380.012
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,retail,"(39.102993683791325, -84.511221492564)",Boca,238.39400000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,apartments,"(39.1025174572725, -84.51434695680098)",Newberrys,384.001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,retail,"(39.10337924663275, -84.51224461613796)",Nicholson's Tavern & Pub,231.82600000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,retail,"(39.10357049863421, -84.51216510087465)",,231.82600000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,retail,"(39.10366559348935, -84.51245103673202)",,372.45400000000006
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,retail,"(39.10318412193843, -84.51326851572864)",,347.549
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,retail,"(39.10108093300411, -84.51074582577633)",Mercantile Center Atrium,110.65
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,construction,"(39.100202461081196, -84.51252907862211)",,255.94099999999997
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,retail,"(39.10423113701543, -84.51163269956108)",,343.61100000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,garage,"(39.10093574707042, -84.50883240824967)",,289.62399999999997
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,retail,"(39.10218469893591, -84.51237588718352)",,299.322
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.10147345785282, -84.51096421706832)",Government Square Area A,67.263
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.101540543364, -84.51051480743888)",Government Square Area B,106.762
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.10160908003817, -84.51006523498424)",Government Square Area C,146.394
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,commercial,"(39.10156139530229, -84.51519192380758)",84.51° Centre,364.51200000000006
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,apartments,"(39.09940145470208, -84.51446953789024)",The Reserve at 4th & Race,417.33799999999997
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.10138336523448, -84.5101430472272)",Government Square Area F,261.74199999999996
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.101566250000005, -84.5115496)",Fountain Square Area D,25.015
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.10277377607108, -84.50995741854392)",Government Square Area H,300.92800000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.10207934999999, -84.50978204999998)",Government Square Area G,227.442
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.10067682925941, -84.51571827756683)",,362.88
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,apartments,"(39.09986031064672, -84.51515233662278)",Fourth & Race,417.78099999999995
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,commercial,"(39.09970844224396, -84.51189987547016)",3 East Fourth,212.04700000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.1023164741796, -84.50777715820827)",,422.375
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,building,roof,"(39.1024215018944, -84.50701181719664)",,449.62399999999997
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,information,"(39.1018742, -84.5128332)",Cincinnati Visitors Bureau,224.504
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,artwork,"(39.1011587, -84.5094129)",,213.087
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,information,"(39.1010009, -84.5106505)",Metro Sales Office,110.65
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,artwork,"(39.102819, -84.5118084)",Metrobot,160.10500000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,gallery,"(39.1038374, -84.5116431)",Weston Art Gallery,301.79100000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,hotel,"(39.1029406, -84.5136341)",Hampton Inn & Suites,335.438
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,artwork,"(39.1042827, -84.5132404)",,458.66
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,artwork,"(39.1038954, -84.5130694)",,420.15700000000004
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,artwork,"(39.1029022, -84.5099449)",A Blighting Splash,300.92800000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,museum,"(39.0976048123155, -84.51121632392892)",National Underground Railroad Freedom Center,440.12
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,attraction,"(39.103603169460214, -84.51129426720811)",Aronoff Center for the Arts,372.19000000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,hotel,"(39.1026076587829, -84.51383284498166)",Cincinnatian Hotel,384.001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,hotel,"(39.10036963475326, -84.51563746068975)",Hyatt Regency Cincinnati,362.88
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,hotel,"(39.100733911508115, -84.5123488272024)",The Westin Cincinnati,121.83199999999998
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,hotel,"(39.103280381989435, -84.51493488744185)","Kinley Cincinnati Downtown, a Tribute Portfolio Hotel",458.798
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,gallery,"(39.102829159337055, -84.51213749413888)",Contemporary Arts Center,160.10500000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,hotel,"(39.10032174999789, -84.51151991256359)",Renaissance Cincinnati Downtown Hotel,212.04700000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,viewpoint,"(39.1007984872906, -84.51326182101178)",Carew Tower,221.825
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,hotel,"(39.100678587540415, -84.513953588861)",Hilton Cincinnati Netherland Plaza,290.731
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,attraction,"(39.0975702346938, -84.5112294925386)",,440.12
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,attraction,"(39.1016219669718, -84.51246219843581)",Tyler Davidson Fountain,184.73999999999998
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,hotel,"(39.10310728783979, -84.512168001669)",21c Museum Hotel Cincinnati,231.82600000000002
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,tourism,attraction,"(39.1015416045209, -84.5123564405035)",Fountain Square Plaza,184.73999999999998
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,leisure,fitness_centre,"(39.1037014, -84.5144131)",Queen City Crossfit,457.395
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,leisure,park,"(39.10252941967341, -84.50681045913146)",Procter & Gamble Gardens,492.303
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,leisure,park,"(39.101164587136196, -84.51018397665273)",,261.74199999999996
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,leisure,ice_rink,"(39.10147305326673, -84.5124320287175)",UC Health Ice Rink,184.73999999999998
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,leisure,garden,"(39.10498199571157, -84.51249851881745)",,436.40700000000004
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,leisure,park,"(39.102434433333336, -84.50885643333334)",,442.06100000000004
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,copyshop,"(39.1010001, -84.5118408)",FedEx Office,102.91299999999998
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,mobile_phone,"(39.100415, -84.5082284)",Cincinnati Bell Store,392.0780000000001
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,erotic,"(39.1039185, -84.5130161)",Hustler,420.15700000000004
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,mall,"(39.1005483, -84.513555)",Shoppes at Carew Tower,232.611
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,alcohol,"(39.1011995, -84.5107339)",Queen City Wine & Spirits,65.819
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,hifi,"(39.1000231, -84.5131839)",Bang & Olufsen,290.215
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,clothes,"(39.1022633, -84.5134619)",Batsakes,272.434
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,optician,"(39.1007272, -84.5134754)",Thoma & Sutton Eyecare,232.611
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,optician,"(39.1009124, -84.5126276)",Buten Eyewear,131.184
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,convenience,"(39.104213, -84.5138941)",Variety Market,485.644
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,jewelry,"(39.1030447, -84.5102852)",Richter & Phillips,300.92800000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,clothes,"(39.1009297, -84.5110916)",Mike & Carol Trotta,78.66
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,convenience,"(39.0975019, -84.5101534)",Street Corner Market at the Banks,487.163
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,shoes,"(39.0997045, -84.5132929)",UNHeardof,290.215
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,clothes,"(39.1004445, -84.5142721)",Hellman Clothiers,330.952
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,sports,"(39.0994515, -84.5149936)",Koch Sporting Goods,417.78099999999995
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,mobile_phone,"(39.102579, -84.5151623)",Metro by T-Mobile,438.42900000000003
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,clothes,"(39.1026854, -84.5151977)",Young Town,468.64500000000004
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,clothes,"(39.1037125, -84.5142911)",Nobby's,457.395
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,clothes,"(39.1004948, -84.5130058)",Bolero Menswear,219.06099999999998
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,variety_store,"(39.1024115, -84.5147333)",Dollar General,399.03400000000005
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,mall,"(39.10012200100906, -84.51390892920978)",The Mabley Place Garage,311.643
"(39.10139, -84.51164)",bcycle_cincyredbike_2786,shop,ticket,"(39.10141390323562, -84.51119627824023)",Metro Ticket Booth,23.921
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,school,"(39.1072222, -84.5213889)",Maude Booth Academy,498.42299999999994
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,cafe,"(39.1041803, -84.5145738)",Café De Paris,453.85299999999995
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,theatre,"(39.1038599, -84.5156039)",,374.45799999999997
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,restaurant,"(39.1036003, -84.5151206)",Butcher and Barrell,423.24199999999996
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,restaurant,"(39.106307, -84.5152316)",Court Street Lobster Bar,472.0019999999999
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,bar,"(39.106282, -84.5153191)",Queen City Exchange,472.0019999999999
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,restaurant,"(39.1059865, -84.5173844)",Washington Platform Saloon,297.4669999999999
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,restaurant,"(39.1049754, -84.5153086)",The Presidents Room,353.805
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,cafe,"(39.1039257, -84.5199982)",BLOC Coffee Company,143.467
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,restaurant,"(39.104253, -84.5173114)",Raya Lebanese,169.888
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,restaurant,"(39.107787, -84.5189862)",Zundo Ramen & Donburi,409.901
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,restaurant,"(39.103409, -84.5167281)",Shanghai on Elm,285.45799999999997
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,car_rental,"(39.1023957, -84.5168161)",Hertz,355.6209999999999
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,dentist,"(39.1034242, -84.5145492)",Seven Star Dental,462.217
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,fast_food,"(39.1033977, -84.5163363)",Papa John's,354.27099999999996
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,place_of_worship,"(39.10344082938514, -84.51954064599803)",Cathedral Basilica of Saint Peter in Chains,167.746
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,townhall,"(39.104144794534285, -84.51969942811101)",Cincinnati City Hall,134.412
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,place_of_worship,"(39.102374991076516, -84.52070834973442)",Union Baptist Church,369.14
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,restaurant,"(39.10226049339271, -84.51572521924484)",Rusconi’s Pizza,499.28799999999995
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,library,"(39.10526542078627, -84.51925965361376)",Lloyd Library and Museum,163.204
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,place_of_worship,"(39.103677928903615, -84.51826581883783)",Isaac M. Wise Temple,82.549
"(39.10435, -84.51894)",bcycle_cincyredbike_2787,amenity,place_of_worship,"(39.103850875612295, -84.51738912528569)",Covenant-First Presbyterian Church,181.32
